ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10229862,HY417292,09/08/2015 10:00:00 PM,052XX W NELSON ST,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,2514,025,31,19,06,1140920,1919777,2015,02/10/2018 03:50:01 PM,41.935952272,-87.757521983,"(41.935952272, -87.757521983)"
10229863,HY416950,09/09/2015 04:48:00 PM,071XX S CHAMPLAIN AVE,0560,ASSAULT,SIMPLE,STREET,true,false,0323,003,6,69,08A,1181798,1857892,2015,02/10/2018 03:50:01 PM,41.765284436,-87.609210747,"(41.765284436, -87.609210747)"
10229864,HY417243,09/02/2015 05:00:00 AM,071XX S LANGLEY AVE,0810,THEFT,OVER $500,STREET,false,false,0323,003,6,69,06,1182088,1857961,2015,02/10/2018 03:50:01 PM,41.765467074,-87.608145687,"(41.765467074, -87.608145687)"
10229867,HY417296,09/09/2015 08:34:00 PM,037XX W 77TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0833,008,18,70,18,1153047,1853157,2015,02/10/2018 03:50:01 PM,41.752906689,-87.714717428,"(41.752906689, -87.714717428)"
10229868,HY416373,09/08/2015 10:00:00 AM,025XX E 76TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0421,004,7,43,07,1194265,1855057,2015,02/10/2018 03:50:01 PM,41.757207892,-87.563609139,"(41.757207892, -87.563609139)"
10229869,HY417123,09/09/2015 06:40:00 PM,008XX N LECLAIRE AVE,0560,ASSAULT,SIMPLE,STREET,false,true,1531,015,37,25,08A,1142204,1905045,2015,02/10/2018 03:50:01 PM,41.895502316,-87.753169364,"(41.895502316, -87.753169364)"
10229870,HY417283,09/09/2015 08:30:00 PM,050XX S ASHLAND AVE,0820,THEFT,$500 AND UNDER,OTHER,false,false,0931,009,16,61,06,1166524,1871398,2015,02/10/2018 03:50:01 PM,41.802685798,-87.664809681,"(41.802685798, -87.664809681)"
10229871,HY417254,09/09/2015 06:00:00 PM,008XX W NEWPORT AVE,502T,OTHER OFFENSE,TAMPER WITH MOTOR VEHICLE,RESIDENTIAL YARD (FRONT/BACK),false,false,1924,019,44,6,26,1169916,1923108,2015,02/10/2018 03:50:01 PM,41.944508812,-87.650861866,"(41.944508812, -87.650861866)"
10229872,HY417297,09/09/2015 07:30:00 PM,0000X N PINE AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1522,015,28,25,05,1139501,1899858,2015,09/17/2015 11:37:18 AM,41.881318263,-87.763223557,"(41.881318263, -87.763223557)"
10229875,HY417308,09/09/2015 08:45:00 PM,008XX W 61ST ST,2020,NARCOTICS,POSS: AMPHETAMINES,SIDEWALK,true,false,0712,007,16,68,18,1171829,1864403,2015,02/10/2018 03:50:01 PM,41.78337588,-87.645559181,"(41.78337588, -87.645559181)"
10229876,HY417104,09/09/2015 05:45:00 AM,019XX W OHIO ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1221,012,1,24,05,1163436,1904030,2015,02/10/2018 03:50:01 PM,41.892296629,-87.675217638,"(41.892296629, -87.675217638)"
10229877,HY417015,09/09/2015 04:57:00 PM,042XX W HENDERSON ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,1731,017,30,16,04A,1147499,1921933,2015,02/10/2018 03:50:01 PM,41.941744722,-87.733287889,"(41.941744722, -87.733287889)"
10229879,HY415512,09/08/2015 03:20:00 PM,055XX W JACKSON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1522,015,29,25,08B,1139445,1898121,2015,02/10/2018 03:50:01 PM,41.876552729,-87.763471539,"(41.876552729, -87.763471539)"
10229880,HY417233,09/09/2015 07:31:00 PM,011XX S LAFLIN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),false,true,1231,012,2,28,08B,1166546,1895280,2015,09/17/2015 11:37:18 AM,41.868219921,-87.664046556,"(41.868219921, -87.664046556)"
10229881,HY417221,09/09/2015 06:57:00 PM,047XX N MARINE DR,0460,BATTERY,SIMPLE,CONVENIENCE STORE,false,false,1914,019,46,3,08B,1170276,1931646,2015,02/10/2018 03:50:01 PM,41.967929496,-87.649288171,"(41.967929496, -87.649288171)"
10229882,HY417276,09/09/2015 08:00:00 PM,008XX W LAKESIDE PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,1914,019,46,3,08B,1169887,1931759,2015,02/10/2018 03:50:01 PM,41.968248085,-87.650715173,"(41.968248085, -87.650715173)"
10229883,HY417238,09/09/2015 07:00:00 PM,002XX N LOCKWOOD AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,true,false,1523,015,28,25,18,1141004,1901125,2015,02/10/2018 03:50:01 PM,41.884767539,-87.757673329,"(41.884767539, -87.757673329)"
10229884,HY416616,09/07/2015 10:00:00 PM,072XX S UNIVERSITY AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,false,true,0324,003,5,69,04A,1185132,1857340,2015,02/10/2018 03:50:01 PM,41.763692026,-87.597008079,"(41.763692026, -87.597008079)"
10229885,HY417315,08/22/2015 03:00:00 PM,015XX S HALSTED ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1232,012,25,28,06,1171275,1892913,2015,02/10/2018 03:50:01 PM,41.861622206,-87.646755054,"(41.861622206, -87.646755054)"
10229886,HY417321,09/09/2015 09:12:00 PM,005XX S LOTUS AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,1522,015,29,25,18,1139972,1896949,2015,02/10/2018 03:50:01 PM,41.873326989,-87.761565203,"(41.873326989, -87.761565203)"
10229887,HY417009,09/09/2015 04:44:00 PM,0000X E GARFIELD BLVD,0890,THEFT,FROM BUILDING,GAS STATION,false,false,0225,002,3,40,06,1177792,1868568,2015,02/10/2018 03:50:01 PM,41.794672085,-87.623570871,"(41.794672085, -87.623570871)"
10229888,HY417287,09/09/2015 08:03:00 PM,028XX W JACKSON BLVD,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,STREET,true,false,1124,011,2,27,24,1157649,1898569,2015,02/10/2018 03:50:01 PM,41.877430968,-87.696619694,"(41.877430968, -87.696619694)"
10229890,HY417246,09/09/2015 08:08:00 PM,017XX W TERRA COTTA PL,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,1931,019,32,7,03,1164238,1916978,2015,02/10/2018 03:50:01 PM,41.927809908,-87.67190554,"(41.927809908, -87.67190554)"
11863510,JC475789,10/11/2019 08:00:00 AM,032XX W LAKE ST,0870,THEFT,POCKET-PICKING,CTA TRAIN,false,false,1123,011,28,27,06,1154840,1901084,2019,10/20/2019 03:56:02 PM,41.884389103,-87.706866213,"(41.884389103, -87.706866213)"
10229891,HY416868,09/09/2015 03:40:00 PM,047XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,GAS STATION,false,false,0224,002,3,38,08B,1177953,1873730,2015,02/10/2018 03:50:01 PM,41.808833439,-87.622824022,"(41.808833439, -87.622824022)"
10229892,HY417280,09/09/2015 06:43:00 PM,053XX S JUSTINE ST,4625,OTHER OFFENSE,PAROLE VIOLATION,RESIDENCE PORCH/HALLWAY,true,false,0934,009,16,61,26,1166911,1869327,2015,09/17/2015 11:37:18 AM,41.796994465,-87.663449572,"(41.796994465, -87.663449572)"
10229893,HY417256,09/09/2015 07:00:00 PM,006XX E 40TH ST,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0214,002,4,38,06,1181174,1878357,2015,02/10/2018 03:50:01 PM,41.821456609,-87.610867499,"(41.821456609, -87.610867499)"
10229894,HY417281,09/08/2015 07:00:00 AM,021XX N LOCKWOOD AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,2515,025,37,19,05,1140705,1913734,2015,02/10/2018 03:50:01 PM,41.919373608,-87.758461035,"(41.919373608, -87.758461035)"
10229896,HY416739,09/05/2015 07:00:00 PM,028XX W 84TH PL,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,0835,008,18,70,11,1158825,1848577,2015,02/10/2018 03:50:01 PM,41.740222487,-87.693667938,"(41.740222487, -87.693667938)"
10229897,HY417298,09/03/2015 12:01:00 AM,014XX W BYRON ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,1922,019,44,6,11,1166104,1925999,2015,02/10/2018 03:50:01 PM,41.952524279,-87.664790208,"(41.952524279, -87.664790208)"
10229898,HY412373,09/06/2015 03:35:00 AM,026XX N ASHLAND AVE,0460,BATTERY,SIMPLE,TAXICAB,false,false,1931,019,32,7,08B,1165215,1917607,2015,02/10/2018 03:50:01 PM,41.929515183,-87.668297524,"(41.929515183, -87.668297524)"
10229899,HY417034,09/09/2015 03:30:00 PM,075XX S COLES AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0421,004,7,43,05,1195754,1855853,2015,02/10/2018 03:50:01 PM,41.759355486,-87.55812601,"(41.759355486, -87.55812601)"
10229900,HY417288,09/09/2015 06:30:00 AM,074XX S COLES AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0334,003,7,43,05,1195230,1856574,2015,02/10/2018 03:50:01 PM,41.761346904,-87.560022659,"(41.761346904, -87.560022659)"
10229901,HY417249,09/09/2015 08:00:00 PM,087XX S BALTIMORE AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0424,004,10,46,03,1198411,1847607,2015,02/10/2018 03:50:01 PM,41.736661759,-87.54866401,"(41.736661759, -87.54866401)"
10229902,HY417124,09/09/2015 06:40:00 PM,003XX W 24TH PL,0880,THEFT,PURSE-SNATCHING,STREET,true,false,0914,009,25,34,06,1174356,1888046,2015,02/10/2018 03:50:01 PM,41.84819863,-87.635590527,"(41.84819863, -87.635590527)"
10229903,HY416352,09/09/2015 08:20:00 AM,064XX S ELLIS AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0314,003,20,42,05,1184164,1862474,2015,02/10/2018 03:50:01 PM,41.777802884,-87.600395607,"(41.777802884, -87.600395607)"
10229904,HY417314,09/09/2015 09:10:00 PM,050XX N WINTHROP AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,2033,020,48,3,08B,1167955,1933907,2015,02/10/2018 03:50:01 PM,41.974184283,-87.657756697,"(41.974184283, -87.657756697)"
